Gene,Transcript,Exon
ENSG00000183117,ENST00000523488,ENSE00003527913
ENSG00000183117,ENST00000523488,ENSE00003510768
ENSG00000183117,ENST00000523488,ENSE00003602889
ENSG00000183117,ENST00000523488,ENSE00003471319
ENSG00000183117,ENST00000523488,ENSE00003629827
ENSG00000183117,ENST00000523488,ENSE00003560225
ENSG00000183117,ENST00000523488,ENSE00003537338
ENSG00000183117,ENST00000523488,ENSE00003543388
ENSG00000183117,ENST00000523488,ENSE00003671448
ENSG00000183117,ENST00000523488,ENSE00003614051
ENSG00000183117,ENST00000523488,ENSE00003595080
ENSG00000183117,ENST00000523488,ENSE00003634358
ENSG00000183117,ENST00000523488,ENSE00002125521
ENSG00000183117,ENST00000520451,ENSE00002127078
ENSG00000183117,ENST00000520451,ENSE00003614051
ENSG00000183117,ENST00000520451,ENSE00003595080
ENSG00000183117,ENST00000520451,ENSE00003634358
ENSG00000183117,ENST00000520451,ENSE00002135481
ENSG00000183117,ENST00000521646,ENSE00003494510
ENSG00000183117,ENST00000521646,ENSE00002132945
ENSG00000183117,ENST00000524177,ENSE00002124331
ENSG00000183117,ENST00000524177,ENSE00003573576
ENSG00000183117,ENST00000520630,ENSE00002130932
ENSG00000183117,ENST00000520630,ENSE00003613841
ENSG00000183117,ENST00000520630,ENSE00003573576
ENSG00000183117,ENST00000519090,ENSE00002124553
ENSG00000183117,ENST00000519090,ENSE00002132575
ENSG00000183117,ENST00000518151,ENSE00002100184
ENSG00000183117,ENST00000518151,ENSE00002121143
ENSG00000183117,ENST00000518151,ENSE00002138535
ENSG00000172116,ENST00000393761,ENSE00002503215
ENSG00000172116,ENST00000393761,ENSE00002506201
ENSG00000172116,ENST00000393761,ENSE00002475314
ENSG00000172116,ENST00000393761,ENSE00001778200
ENSG00000172116,ENST00000393759,ENSE00001761743
ENSG00000172116,ENST00000393759,ENSE00002506201
ENSG00000172116,ENST00000393759,ENSE00002475314
ENSG00000172116,ENST00000393759,ENSE00002516827
ENSG00000172116,ENST00000393759,ENSE00002451497
ENSG00000172116,ENST00000393759,ENSE00001516436
ENSG00000172116,ENST00000393759,ENSE00001855917
ENSG00000172116,ENST00000349455,ENSE00001761743
ENSG00000172116,ENST00000349455,ENSE00002506201
ENSG00000172116,ENST00000349455,ENSE00002475314
ENSG00000172116,ENST00000349455,ENSE00002451497
ENSG00000172116,ENST00000349455,ENSE00001833660
ENSG00000172116,ENST00000331469,ENSE00001761743
ENSG00000172116,ENST00000331469,ENSE00002506201
ENSG00000172116,ENST00000331469,ENSE00002475314
ENSG00000172116,ENST00000331469,ENSE00002516827
ENSG00000172116,ENST00000331469,ENSE00002451497
ENSG00000172116,ENST00000331469,ENSE00001612610
ENSG00000172116,ENST00000390655,ENSE00001923197
ENSG00000172116,ENST00000390655,ENSE00002506201
ENSG00000172116,ENST00000390655,ENSE00002475314
ENSG00000172116,ENST00000390655,ENSE00002516827
ENSG00000172116,ENST00000390655,ENSE00002451497
ENSG00000172116,ENST00000390655,ENSE00001940681
ENSG00000172116,ENST00000431506,ENSE00002503215
ENSG00000172116,ENST00000431506,ENSE00002506201
ENSG00000172116,ENST00000431506,ENSE00002475314
ENSG00000172116,ENST00000431506,ENSE00002516827
ENSG00000172116,ENST00000431506,ENSE00002451497
ENSG00000172116,ENST00000431506,ENSE00002445204
ENSG00000154415,ENST00000284601,ENSE00001015769
ENSG00000154415,ENST00000284601,ENSE00003509691
ENSG00000154415,ENST00000284601,ENSE00003660664
ENSG00000154415,ENST00000284601,ENSE00001347897
ENSG00000154415,ENST00000449795,ENSE00001727617
ENSG00000154415,ENST00000449795,ENSE00003549408
ENSG00000154415,ENST00000449795,ENSE00003567379
ENSG00000154415,ENST00000449795,ENSE00001705959
ENSG00000154415,ENST00000284602,ENSE00001015764
ENSG00000154415,ENST00000284602,ENSE00001015766
ENSG00000154415,ENST00000284602,ENSE00003549408
ENSG00000154415,ENST00000284602,ENSE00003487804
ENSG00000154415,ENST00000284602,ENSE00001174158
ENSG00000148672,ENST00000277865,ENSE00000986495
ENSG00000148672,ENST00000277865,ENSE00003628334
ENSG00000148672,ENST00000277865,ENSE00002470150
ENSG00000148672,ENST00000277865,ENSE00002498877
ENSG00000148672,ENST00000277865,ENSE00000986499
ENSG00000148672,ENST00000277865,ENSE00003508787
ENSG00000148672,ENST00000277865,ENSE00003654192
ENSG00000148672,ENST00000277865,ENSE00002201813
ENSG00000148672,ENST00000277865,ENSE00001700347
ENSG00000148672,ENST00000277865,ENSE00003598982
ENSG00000148672,ENST00000277865,ENSE00001791971
ENSG00000148672,ENST00000277865,ENSE00001717914
ENSG00000148672,ENST00000277865,ENSE00001777902
ENSG00000148672,ENST00000684699,ENSE00003918184
ENSG00000148672,ENST00000684699,ENSE00003918089
ENSG00000148672,ENST00000684699,ENSE00003919437
ENSG00000148672,ENST00000684699,ENSE00003918366
ENSG00000148672,ENST00000684699,ENSE00003921549
ENSG00000148672,ENST00000684699,ENSE00003575117
ENSG00000148672,ENST00000684699,ENSE00003670785
ENSG00000148672,ENST00000684699,ENSE00003916515
ENSG00000148672,ENST00000684699,ENSE00003603981
ENSG00000148672,ENST00000684699,ENSE00001869491
ENSG00000148672,ENST00000684699,ENSE00003919117
ENSG00000148672,ENST00000684699,ENSE00003920047
ENSG00000148672,ENST00000681987,ENSE00003921725
ENSG00000148672,ENST00000681987,ENSE00003918089
ENSG00000148672,ENST00000681987,ENSE00003919437
ENSG00000148672,ENST00000681987,ENSE00003918366
ENSG00000148672,ENST00000681987,ENSE00003921549
ENSG00000148672,ENST00000681987,ENSE00003575117
ENSG00000148672,ENST00000681987,ENSE00003670785
ENSG00000148672,ENST00000681987,ENSE00003919979
ENSG00000148672,ENST00000681987,ENSE00001811537
ENSG00000148672,ENST00000681987,ENSE00003603981
ENSG00000148672,ENST00000681987,ENSE00001869491
ENSG00000148672,ENST00000681987,ENSE00003919117
ENSG00000148672,ENST00000681987,ENSE00003920460
ENSG00000148672,ENST00000683256,ENSE00003917464
ENSG00000148672,ENST00000683256,ENSE00003917211
ENSG00000148672,ENST00000683256,ENSE00003922271
ENSG00000148672,ENST00000683256,ENSE00003921716
ENSG00000148672,ENST00000683256,ENSE00002470150
ENSG00000148672,ENST00000683256,ENSE00002498877
ENSG00000148672,ENST00000683256,ENSE00000986499
ENSG00000148672,ENST00000683256,ENSE00003508787
ENSG00000148672,ENST00000683256,ENSE00003654192
ENSG00000148672,ENST00000683256,ENSE00002201813
ENSG00000148672,ENST00000683256,ENSE00001700347
ENSG00000148672,ENST00000683256,ENSE00003598982
ENSG00000148672,ENST00000683256,ENSE00001791971
ENSG00000148672,ENST00000683256,ENSE00001717914
ENSG00000148672,ENST00000683256,ENSE00003921491
ENSG00000148672,ENST00000683269,ENSE00003919691
ENSG00000148672,ENST00000683269,ENSE00003916942
ENSG00000148672,ENST00000683269,ENSE00003922271
ENSG00000148672,ENST00000683269,ENSE00003916617
ENSG00000148672,ENST00000683269,ENSE00003921716
ENSG00000148672,ENST00000683269,ENSE00002470150
ENSG00000148672,ENST00000683269,ENSE00002498877
ENSG00000148672,ENST00000683269,ENSE00000986499
ENSG00000148672,ENST00000683269,ENSE00003508787
ENSG00000148672,ENST00000683269,ENSE00003654192
ENSG00000148672,ENST00000683269,ENSE00002201813
ENSG00000148672,ENST00000683269,ENSE00001700347
ENSG00000148672,ENST00000683269,ENSE00003598982
ENSG00000148672,ENST00000683269,ENSE00001791971
ENSG00000148672,ENST00000683269,ENSE00001717914
ENSG00000148672,ENST00000683269,ENSE00003921491
ENSG00000148672,ENST00000683022,ENSE00003920755
ENSG00000148672,ENST00000683022,ENSE00003918261
ENSG00000148672,ENST00000683022,ENSE00003916617
ENSG00000148672,ENST00000683022,ENSE00003918888
ENSG00000148672,ENST00000683022,ENSE00003918089
ENSG00000148672,ENST00000683022,ENSE00003919437
ENSG00000148672,ENST00000683022,ENSE00003918366
ENSG00000148672,ENST00000683022,ENSE00003921549
ENSG00000148672,ENST00000683022,ENSE00003575117
ENSG00000148672,ENST00000683022,ENSE00003670785
ENSG00000148672,ENST00000683022,ENSE00003919979
ENSG00000148672,ENST00000683022,ENSE00001811537
ENSG00000148672,ENST00000683022,ENSE00003603981
ENSG00000148672,ENST00000683022,ENSE00001869491
ENSG00000148672,ENST00000683022,ENSE00003919117
ENSG00000148672,ENST00000683022,ENSE00003920460
ENSG00000148672,ENST00000682396,ENSE00003922156
ENSG00000148672,ENST00000682396,ENSE00003918112
ENSG00000148672,ENST00000682396,ENSE00003917194
ENSG00000148672,ENST00000682396,ENSE00003918089
ENSG00000148672,ENST00000682396,ENSE00003919437
ENSG00000148672,ENST00000682396,ENSE00003918366
ENSG00000148672,ENST00000682396,ENSE00003921549
ENSG00000148672,ENST00000682396,ENSE00003575117
ENSG00000148672,ENST00000682396,ENSE00003670785
ENSG00000148672,ENST00000682396,ENSE00003919979
ENSG00000148672,ENST00000682396,ENSE00001811537
ENSG00000148672,ENST00000682396,ENSE00003603981
ENSG00000148672,ENST00000682396,ENSE00001869491
ENSG00000148672,ENST00000682396,ENSE00003919117
ENSG00000148672,ENST00000682396,ENSE00003920460
ENSG00000148672,ENST00000474574,ENSE00003916964
ENSG00000148672,ENST00000474574,ENSE00003670785
ENSG00000148672,ENST00000474574,ENSE00003919979
ENSG00000148672,ENST00000474574,ENSE00001811537
ENSG00000148672,ENST00000474574,ENSE00003603981
ENSG00000148672,ENST00000474574,ENSE00001869491
ENSG00000148672,ENST00000474574,ENSE00003919117
ENSG00000148672,ENST00000474574,ENSE00003918234
ENSG00000148672,ENST00000683813,ENSE00003917131
ENSG00000148672,ENST00000683813,ENSE00003575117
ENSG00000148672,ENST00000683813,ENSE00003670785
ENSG00000148672,ENST00000683813,ENSE00003919979
ENSG00000148672,ENST00000683813,ENSE00001811537
ENSG00000148672,ENST00000683813,ENSE00003603981
ENSG00000148672,ENST00000683813,ENSE00001869491
ENSG00000148672,ENST00000683813,ENSE00003919117
ENSG00000148672,ENST00000683813,ENSE00003918234
ENSG00000148672,ENST00000683647,ENSE00003918272
ENSG00000148672,ENST00000683647,ENSE00003918366
ENSG00000148672,ENST00000683647,ENSE00003921549
ENSG00000148672,ENST00000683647,ENSE00003575117
ENSG00000148672,ENST00000683647,ENSE00003670785
ENSG00000148672,ENST00000683647,ENSE00003919979
ENSG00000148672,ENST00000683647,ENSE00001811537
ENSG00000148672,ENST00000683647,ENSE00003603981
ENSG00000148672,ENST00000683647,ENSE00001869491
ENSG00000148672,ENST00000683647,ENSE00003919117
ENSG00000148672,ENST00000683647,ENSE00003918234
ENSG00000148672,ENST00000684032,ENSE00003916594
ENSG00000148672,ENST00000684032,ENSE00003921190
ENSG00000148672,ENST00000684032,ENSE00003918089
ENSG00000148672,ENST00000684032,ENSE00003919437
ENSG00000148672,ENST00000684032,ENSE00003918366
ENSG00000148672,ENST00000684032,ENSE00003921549
ENSG00000148672,ENST00000684032,ENSE00003575117
ENSG00000148672,ENST00000684032,ENSE00003670785
ENSG00000148672,ENST00000684032,ENSE00003919979
ENSG00000148672,ENST00000684032,ENSE00001811537
ENSG00000148672,ENST00000684032,ENSE00003603981
ENSG00000148672,ENST00000684032,ENSE00001869491
ENSG00000148672,ENST00000684032,ENSE00003919117
ENSG00000148672,ENST00000684032,ENSE00003916928
ENSG00000148672,ENST00000684338,ENSE00003921798
ENSG00000148672,ENST00000684338,ENSE00003628334
ENSG00000148672,ENST00000684338,ENSE00002470150
ENSG00000148672,ENST00000684338,ENSE00002498877
ENSG00000148672,ENST00000684338,ENSE00000986499
ENSG00000148672,ENST00000684338,ENSE00003508787
ENSG00000148672,ENST00000684338,ENSE00003654192
ENSG00000148672,ENST00000684338,ENSE00002201813
ENSG00000148672,ENST00000684338,ENSE00001700347
ENSG00000148672,ENST00000684338,ENSE00003598982
ENSG00000148672,ENST00000684338,ENSE00001791971
ENSG00000148672,ENST00000684338,ENSE00003916831
ENSG00000148672,ENST00000684338,ENSE00003920207
ENSG00000148672,ENST00000487058,ENSE00001855589
ENSG00000148672,ENST00000487058,ENSE00003603981
ENSG00000148672,ENST00000487058,ENSE00001869491
ENSG00000148672,ENST00000487058,ENSE00003919117
ENSG00000148672,ENST00000487058,ENSE00003918698
ENSG00000148672,ENST00000684690,ENSE00003922338
ENSG00000148672,ENST00000684690,ENSE00003919437
ENSG00000148672,ENST00000684690,ENSE00003918366
ENSG00000148672,ENST00000684690,ENSE00003921549
ENSG00000148672,ENST00000684690,ENSE00003575117
ENSG00000148672,ENST00000684690,ENSE00003670785
ENSG00000148672,ENST00000684690,ENSE00003916515
ENSG00000148672,ENST00000684690,ENSE00003603981
ENSG00000148672,ENST00000684690,ENSE00001869491
ENSG00000148672,ENST00000684690,ENSE00003919117
ENSG00000148672,ENST00000684690,ENSE00003916938
ENSG00000148672,ENST00000684201,ENSE00003919539
ENSG00000148672,ENST00000684201,ENSE00003628334
ENSG00000148672,ENST00000684201,ENSE00002470150
ENSG00000148672,ENST00000684201,ENSE00002498877
ENSG00000148672,ENST00000684201,ENSE00000986499
ENSG00000148672,ENST00000684201,ENSE00003508787
ENSG00000148672,ENST00000684201,ENSE00001700347
ENSG00000148672,ENST00000684201,ENSE00003598982
ENSG00000148672,ENST00000684201,ENSE00001791971
ENSG00000148672,ENST00000684201,ENSE00001717914
ENSG00000148672,ENST00000684201,ENSE00003919002
ENSG00000148672,ENST00000682507,ENSE00003919691
ENSG00000148672,ENST00000682507,ENSE00003921716
ENSG00000148672,ENST00000682507,ENSE00002470150
ENSG00000148672,ENST00000682507,ENSE00002498877
ENSG00000148672,ENST00000682507,ENSE00000986499
ENSG00000148672,ENST00000682507,ENSE00003508787
ENSG00000148672,ENST00000682507,ENSE00003654192
ENSG00000148672,ENST00000682507,ENSE00002201813
ENSG00000148672,ENST00000682507,ENSE00001700347
ENSG00000148672,ENST00000682507,ENSE00003598982
ENSG00000148672,ENST00000682507,ENSE00001791971
ENSG00000148672,ENST00000682507,ENSE00001717914
ENSG00000148672,ENST00000682507,ENSE00003922049
ENSG00000148672,ENST00000683649,ENSE00003918099
ENSG00000148672,ENST00000683649,ENSE00001869491
ENSG00000148672,ENST00000683649,ENSE00003919117
ENSG00000148672,ENST00000683649,ENSE00003921602
ENSG00000148672,ENST00000684665,ENSE00003917044
ENSG00000148672,ENST00000684665,ENSE00003916058
ENSG00000148672,ENST00000683783,ENSE00003917393
ENSG00000148672,ENST00000683783,ENSE00003917211
ENSG00000148672,ENST00000683783,ENSE00003921716
ENSG00000148672,ENST00000683783,ENSE00002470150
ENSG00000148672,ENST00000683783,ENSE00002498877
ENSG00000148672,ENST00000683783,ENSE00000986499
ENSG00000148672,ENST00000683783,ENSE00003508787
ENSG00000148672,ENST00000683783,ENSE00003654192
ENSG00000148672,ENST00000683783,ENSE00002201813
ENSG00000148672,ENST00000683783,ENSE00001700347
ENSG00000148672,ENST00000683783,ENSE00003598982
ENSG00000148672,ENST00000683783,ENSE00001791971
ENSG00000148672,ENST00000683783,ENSE00001717914
ENSG00000148672,ENST00000683783,ENSE00003918845
ENSG00000148672,ENST00000681988,ENSE00003917393
ENSG00000148672,ENST00000681988,ENSE00003922271
ENSG00000148672,ENST00000681988,ENSE00003916617
ENSG00000148672,ENST00000681988,ENSE00003921716
ENSG00000148672,ENST00000681988,ENSE00002470150
ENSG00000148672,ENST00000681988,ENSE00002498877
ENSG00000148672,ENST00000681988,ENSE00000986499
ENSG00000148672,ENST00000681988,ENSE00003508787
ENSG00000148672,ENST00000681988,ENSE00003654192
ENSG00000148672,ENST00000681988,ENSE00002201813
ENSG00000148672,ENST00000681988,ENSE00001700347
ENSG00000148672,ENST00000681988,ENSE00003598982
ENSG00000148672,ENST00000681988,ENSE00001791971
ENSG00000148672,ENST00000681988,ENSE00001717914
ENSG00000148672,ENST00000681988,ENSE00003918845
ENSG00000148672,ENST00000684434,ENSE00000986499
ENSG00000148672,ENST00000684434,ENSE00001881248
ENSG00000148672,ENST00000684434,ENSE00003575117
ENSG00000148672,ENST00000684434,ENSE00003670785
ENSG00000148672,ENST00000684434,ENSE00003919979
ENSG00000148672,ENST00000684434,ENSE00001811537
ENSG00000148672,ENST00000684434,ENSE00003603981
ENSG00000148672,ENST00000684434,ENSE00001869491
ENSG00000148672,ENST00000684434,ENSE00003919117
ENSG00000148672,ENST00000684434,ENSE00003920113
ENSG00000148672,ENST00000682622,ENSE00003921798
ENSG00000148672,ENST00000682622,ENSE00003918261
ENSG00000148672,ENST00000682622,ENSE00003916617
ENSG00000148672,ENST00000682622,ENSE00003918089
ENSG00000148672,ENST00000682622,ENSE00003919437
ENSG00000148672,ENST00000682622,ENSE00003918366
ENSG00000148672,ENST00000682622,ENSE00003921549
ENSG00000148672,ENST00000682622,ENSE00003575117
ENSG00000148672,ENST00000682622,ENSE00003670785
ENSG00000148672,ENST00000682622,ENSE00003919979
ENSG00000148672,ENST00000682622,ENSE00001811537
ENSG00000148672,ENST00000682622,ENSE00003603981
ENSG00000148672,ENST00000682622,ENSE00001869491
ENSG00000148672,ENST00000682622,ENSE00003919117
ENSG00000148672,ENST00000682622,ENSE00003917641
ENSG00000148672,ENST00000684546,ENSE00003920708
ENSG00000148672,ENST00000684546,ENSE00003917211
ENSG00000148672,ENST00000684546,ENSE00003922271
ENSG00000148672,ENST00000684546,ENSE00003916617
ENSG00000148672,ENST00000684546,ENSE00003921716
ENSG00000148672,ENST00000684546,ENSE00002470150
ENSG00000148672,ENST00000684546,ENSE00002498877
ENSG00000148672,ENST00000684546,ENSE00000986499
ENSG00000148672,ENST00000684546,ENSE00003508787
ENSG00000148672,ENST00000684546,ENSE00003654192
ENSG00000148672,ENST00000684546,ENSE00002201813
ENSG00000148672,ENST00000684546,ENSE00001700347
ENSG00000148672,ENST00000684546,ENSE00003598982
ENSG00000148672,ENST00000684546,ENSE00001791971
ENSG00000148672,ENST00000684546,ENSE00001717914
ENSG00000148672,ENST00000684546,ENSE00003921443
ENSG00000148672,ENST00000684372,ENSE00003917393
ENSG00000148672,ENST00000684372,ENSE00003917871
ENSG00000148672,ENST00000684372,ENSE00003922271
ENSG00000148672,ENST00000684372,ENSE00003916617
ENSG00000148672,ENST00000684372,ENSE00003918888
ENSG00000148672,ENST00000684372,ENSE00003921716
ENSG00000148672,ENST00000684372,ENSE00002470150
ENSG00000148672,ENST00000684372,ENSE00002498877
ENSG00000148672,ENST00000684372,ENSE00000986499
ENSG00000148672,ENST00000684372,ENSE00003508787
ENSG00000148672,ENST00000684372,ENSE00003654192
ENSG00000148672,ENST00000684372,ENSE00002201813
ENSG00000148672,ENST00000684372,ENSE00001700347
ENSG00000148672,ENST00000684372,ENSE00003598982
ENSG00000148672,ENST00000684372,ENSE00001791971
ENSG00000148672,ENST00000684372,ENSE00001717914
ENSG00000148672,ENST00000684372,ENSE00003917852
ENSG00000148672,ENST00000682833,ENSE00003922117
ENSG00000148672,ENST00000682833,ENSE00003628334
ENSG00000148672,ENST00000682833,ENSE00002470150
ENSG00000148672,ENST00000682833,ENSE00003922511
ENSG00000148672,ENST00000682833,ENSE00003575117
ENSG00000148672,ENST00000682833,ENSE00003670785
ENSG00000148672,ENST00000682833,ENSE00003919979
ENSG00000148672,ENST00000682833,ENSE00001811537
ENSG00000148672,ENST00000682833,ENSE00003603981
ENSG00000148672,ENST00000682833,ENSE00001869491
ENSG00000148672,ENST00000682833,ENSE00003919117
ENSG00000148672,ENST00000682833,ENSE00003918681
ENSG00000148672,ENST00000465164,ENSE00003670785
ENSG00000148672,ENST00000465164,ENSE00001857496
ENSG00000148672,ENST00000684392,ENSE00003920580
ENSG00000148672,ENST00000684392,ENSE00003919437
ENSG00000148672,ENST00000684392,ENSE00003918366
ENSG00000148672,ENST00000684392,ENSE00003921549
ENSG00000148672,ENST00000684392,ENSE00003575117
ENSG00000148672,ENST00000684392,ENSE00003670785
ENSG00000148672,ENST00000684392,ENSE00003920283
ENSG00000175445,ENST00000520959,ENSE00002130850
ENSG00000175445,ENST00000520959,ENSE00003619679
ENSG00000175445,ENST00000520959,ENSE00001206561
ENSG00000175445,ENST00000520959,ENSE00001206558
ENSG00000175445,ENST00000520959,ENSE00002091017
ENSG00000175445,ENST00000524029,ENSE00002127548
ENSG00000175445,ENST00000524029,ENSE00002139560
ENSG00000175445,ENST00000524029,ENSE00003469588
ENSG00000175445,ENST00000524029,ENSE00002115864
ENSG00000175445,ENST00000522701,ENSE00002129927
ENSG00000175445,ENST00000522701,ENSE00002114637
ENSG00000175445,ENST00000522701,ENSE00003469588
ENSG00000175445,ENST00000522701,ENSE00002094568
ENSG00000175445,ENST00000650287,ENSE00003833423
ENSG00000175445,ENST00000650287,ENSE00003469588
